annee_scolaire,diplome,libelle_diplome,code_niveau,type_diplome,code_groupe_specialite,libelle_specialite,libelle_specialite_com,id_og,libelle_og,id_etab,nom_complet_cfa,numero_section,duree_formation_mois,annee_formation,id_siteformation,code_uai_site,libelle_lien_cfa,nom_site_formation,adresse1_site,adresse2_site,adresse3_site,code_commune_site_insee,code_postal_site,libelle_ville_site,num_section,age_jeune_decembre,handicap_oui_non_vide,code_sexe,sexe,code_qualite,libelle_qualite,code_nationalite,libelle_nationalite,code_pcs,libelle_pcs_parent,code_statut_jeune,libelle_statut_jeune,code_origine_prec_cfa,libelle_origine_prec_cfa,code_origine_annee_prec,libelle_origine_annee_prec,code_depart_jeune_insee,code_commune_jeune_insee,code_postal_jeune,libelle_ville_jeune,code_naf_entreprise,depart_entreprise,code_insee_entreprise,code_uai_etab_annee_prec,ref_og,ref_etab,ref_formation,ref_diplome,ref_entreprise,ref_jeune
9/10/2024,32032408,Assistant de manager (BTS),3,BTS,324,"Secrétariat, bureautique","Secrétariat, bureautique",205,Association Faculte des Metiers de l'Essonne,361,CFA de la Faculté des Métiers de l'Essonne,101,24,2,2020,0912267V,Local du CFA,CFA FDME - Site d'EVRY,3 Chemin de la Grange Feu Louis,,,91228,91000,EVRY,101,21,,F,Féminin,E,Externe,1,France,37,Cadre administratif et commercial d'entreprise,A,Contrat d'apprentissage,45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),91,91573,91280,SAINT-PIERRE-DU-PERRAY,3030Z,91.0,91228.0,0910846A,767c4775-d6c5-49aa-9a26-46382fe542ea,565d9333-cd36-41dd-aa28-0ed3554c6bf6,59adc99f-c653-4e62-a809-5eb5406dde4d,6c15e0c8-5f78-4b1b-995c-7767e5fd5ac3,f5d753c5-ab93-4821-9b13-7d5a4615be9f,2ce706ac-16e5-428d-a588-f2582268ed3b
9/10/2024,40023203,Technicien du bâtiment : organisation et réalisation du gros oeuvre (BAC PRO),4,BAC PRO,232,Bâtiment : construction et couverture,Bâtiment : construction et couverture,130,Organisme Gestionnaire du Centre Gustave Eiffel,174,CFA Gustave-Eiffel,31,24,1,529,0912140G,Local du CFA,Centre Gustave Eiffel,30 route de Longjumeau,,,91161,91380,CHILLY-MAZARIN,31,20,,M,Masculin,E,Externe,3,Autre,52,Employé civil - agent service fonction publique,X,Contrat en cours d'enregistrement par la DDTE (ou autres services d'enregistrement),81,2EME ANNEE BEP (STATUT APPRENTISSAGE),73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),91,91315,91760,ITTEVILLE,4120B,91.0,91377.0,0912140G,bf6e7234-21ef-485f-bdbe-ac51db20d21b,3e9cbeab-3395-4d1e-b189-dc786e1a1a0c,2a9c3455-2049-4226-aef7-200b86114e20,1cada2fa-5fe9-4d2e-8782-e18f3565950a,4568d36b-523d-45d5-8e64-d26e2a3f736b,b1df5689-00d4-4ab0-8f2c-1f11624c6ade
9/10/2024,50321403,Travaux paysagers (CAPA),5,CAPA,214,"Aménagement paysager (parcs, jardins, espaces verts, terrains de sport)","Agriculture, espaces verts, élevage et soins des animaux",62,EPLEA - Lycée Agricole et Horticole de St Germain en Laye - Chambourcy,85,CFA des Métiers de l'Horticulture et du Cheval,5,24,2,799,0783558U,Annexe du CFA,CFA Métiers de l'Horticulture et Cheval de Maisons-Laffitte,10 avenue Desaix,,,78358,78600,MAISONS-LAFFITTE,5,17,,M,Masculin,D,Demi-pensionnaire,1,France,21,Artisan,A,Contrat d'apprentissage,7,SEGPA (6ème a la 3ème) et SES,73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),78,78358,78600,MAISONS-LAFFITTE,8411Z,78.0,78396.0,0781067L,f75e9ff4-6d34-4daf-b7b4-949e1e7a99ef,f528a900-5d0a-450c-a6dc-23867e96cdc8,a7b6914b-106c-4b4d-9f93-aafaf642ba57,130d34ac-5028-486d-bfde-a330b13ff2ba,631947eb-4aa6-47fc-aa36-01119701a358,569f79b6-46d3-414c-a31c-c7df7892931a
9/10/2024,45033606,Coiffure option : coloriste permanentiste (BP),4,BP,336,"Coiffure, esthétique, et autres spécialités des services aux personnes","Coiffure, esthétique",60,Institut de Formation et de Perfectionnement aux Métiers,83,CFA de l'Institut de Formation et de Perfectionnement aux Métiers,11,24,1,133,0922275Y,Local du CFA,CFA IFPM,4 boulevard du Levant,,,92050,92000,NANTERRE,11,21,O,F,Féminin,E,Externe,3,Autre,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,85,1ERE ANNEE BP OU BM (STATUT APPRENTISSAGE),85,1ERE ANNEE BP OU BM (STATUT APPRENTISSAGE),92,92050,92000,NANTERRE,9602A,92.0,92050.0,993,196c7cbd-0021-4b7e-8ae3-00a97f93db3b,0c7ca1b4-074c-4bbf-bf21-4359203719a2,306dce48-428f-489b-9518-ecf05bd7bc92,b491b92b-a93c-46c7-9376-1c9b9064d6ee,d477c611-c736-4c18-b161-771089ab1820,9a1fc185-6627-4399-a26d-1850d2212b67
9/10/2024,51031205,Vente - action marchande (BEP),5,BEP,312,"Commerce, vente","Commerce, vente",72,"Syndicat des Commercants en Quincaillerie des Régions Paris, Bourgogne, Centre",104,CFA de la Quincaillerie - Vente de produits pour l'habitat.,6,24,2,183,0751451V,Local du CFA,CFA de la Quincaillerie - VTH,163 rue de Sèvres,,,75115,75015,PARIS,6,18,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,81,2EME ANNEE BEP (STATUT APPRENTISSAGE),999,INCONNUE,94,94002,94140,ALFORTVILLE,4752A,75.0,75118.0,0751451V,650b121a-8bbb-4ee2-a6b7-9937229e3c3e,22d40956-60ea-46c2-b106-c62484028b60,152f05fb-2ff4-45e6-9e9a-857ec76e298d,f3848492-6391-4483-88d3-2217212fecb6,80321def-d2b9-489f-b340-4ed439123450,29cd3430-50bf-4c0e-b63e-2c08e1787267
9/10/2024,45033104,Préparateur en pharmacie (BP),4,BP,331,Santé,"Santé, sanitaire et social",68,Association des Cours Professionnels et de Perfectionnement pour les Employés et les Préparateurs en Pharmacie,100,CFA de la Pharmacie Paris-Île-de-France,4,24,1,176,0751497V,Local du CFA,CFA de la Pharmacie de Paris,59 rue Planchat,,,75120,75020,PARIS,4,20,,F,Féminin,E,Externe,1,France,52,Employé civil - agent service fonction publique,A,Contrat d'apprentissage,117,AUTRE,117,AUTRE,94,94041,94200,IVRY-SUR-SEINE,4773Z,75.0,75113.0,993,bd5279e8-8ada-4044-b3f6-f9f3cce5ce4c,314809b3-b417-4cd0-b957-a8df24f883ff,421bbdab-626d-4f4e-a56e-abd4b58ac60c,73e78df9-cf24-4364-a34c-30354a1c9d07,d957fc70-d197-4a38-9d74-c441e1a8f815,1de9534b-e1dd-4e44-b346-b3d64cb2f175
9/10/2024,50033409,Restaurant (CAP),5,CAP,334,"Accueil, hôtellerie, tourisme","Accueil, hôtellerie, tourisme",70,"Association Professionnelle des Hôteliers, Restaurateurs et Limonadiers",102,CFA des Métiers de l'Hôtellerie - Méderic,3,24,2,178,0751510J,Local du CFA,CFA des Métiers de l'Hôtellerie,20 rue Médéric,,,75117,75017,PARIS,3,17,N,M,Masculin,D,Demi-pensionnaire,1,France,43,Profession intermédiaire de la santé du travail social,A,Contrat d'apprentissage,25,3EME D'INSERTION,73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),75,75117,75017,PARIS,5610A,75.0,75101.0,0751510J,93695def-b08e-4f35-becf-f6445b1bcae3,594bb08d-8cf2-4cb2-9a6f-5b9f113d746d,03197ed5-1e4c-4ef2-85fe-f0a521e56499,1bb3ad0e-e1c2-41c5-88a2-c17d859bc01d,c5419148-4534-42c8-8524-ebf42db71531,e7cef537-998f-4eb6-aadb-07fa90000e50
9/10/2024,32032607,Informatique de gestion option : administrateur de réseaux locaux d'entreprises (BTS),3,BTS,326,"Informatique, traitement de l'information, réseaux de transmission des données","Informatique, réseaux",205,Association Faculte des Metiers de l'Essonne,361,CFA de la Faculté des Métiers de l'Essonne,62,24,2,2011,0912263R,Local du CFA,CFA FDME - Site de Massy,98 rue de Paris,,,91377,91300,MASSY,62,20,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),91,91174,91100,CORBEIL-ESSONNE,8610Z,91.0,91135.0,0912005K,a8fe08da-86f5-4fd4-923b-d80e61041f84,07a75398-def9-46e7-a3b2-14415700a47e,4b09bf59-5399-45e7-8e5a-195a94626eac,f14b5974-027a-458a-8211-2a3af213876c,0f3bb2fd-9375-4f3a-a7d1-6db27359509b,9d4e9853-ee57-4b89-a3e3-9804d9b9c0e5
9/10/2024,50022136,Pâtissier (CAP),5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",205,Association Faculte des Metiers de l'Essonne,361,CFA de la Faculté des Métiers de l'Essonne,103,24,2,2020,0912267V,Local du CFA,CFA FDME - Site d'EVRY,3 Chemin de la Grange Feu Louis,,,91228,91000,EVRY,103,17,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),91,91657,91270,VIGNEUX-SUR-SEINE,1071D,94.0,94078.0,0910846A,0dfa7d02-2a1f-48c3-846b-c70116a22974,07c3f9d4-0f26-47b6-a751-78ab039beb8f,0e05d1e2-4d8e-4cce-93c7-5a3c6d41979f,0d9e1701-78e4-4fb8-b337-09a1b2c4804f,0fb7d4d2-ecea-48b6-a3e1-5ee2a40a153f,23cea7c3-1f2d-4cfb-a080-8b542b30e450
9/10/2024,45032202,Libraire (BP),4,BP,322,Techniques de l'imprimerie et de l'édition,"Imprimerie, édition, librairie",40,INFL - Institut National pour la Formation de la Librairie,42,CFA de la librairie et de la papeterie de détail,3,24,1,2021,0932330C,Local du CFA,CFA de la Librairie,Tour Orion,12-16 rue de Vincennes,,93048,93100,MONTREUIL,3,19,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,67,1ER CYCLE UNIVERSITAIRE (DEUG...),67,1ER CYCLE UNIVERSITAIRE (DEUG...),78,78168,78310,COIGNIERES,4761Z,78.0,78646.0,78,906541fe-fa95-4554-b470-120fdbf405ad,fa0bfa4b-2da2-4bd1-ba71-45391572f209,620b4384-80e3-45eb-b92b-d2667afb94e4,0e7444e2-6d28-4add-a37f-e7689e566df5,ebc312f8-a52e-442d-8d6a-15081865388d,a7cff5a5-462e-44f9-913b-e82d7767f874
9/10/2024,50031218,Fleuriste (CAP),5,CAP,312,"Commerce, vente","Commerce, vente",2,Chambre Syndicale des Fleuristes d'Ile de France,2,CFA de l'École des fleuristes de Paris,3,12,1,2,0750738V,Local du CFA,CFA de l'Ecole des Fleuristes de Paris,3 rue Hassard,,,75119,75019,PARIS,3,23,,F,Féminin,E,Externe,1,France,47,Technicien,A,Contrat d'apprentissage,113,CHOMAGE,113,CHOMAGE,93,93077,93250,VILLEMOMBLE,4776Z,93.0,93062.0,993,6f1ae9c4-4a4e-4bea-8f79-eb500570abbb,906f7993-29e0-4ad9-8f91-7118d4f077ef,a53d0d15-e6d9-4ac7-ae09-65339bc3d715,2d554b0c-5fa8-4dc0-999b-f9500be3b483,b3d5da42-210e-4b34-b701-20fd6898df19,c3abf75b-3182-43f0-a61c-2ca776bc9b10
9/10/2024,50031218,Fleuriste (CAP),5,CAP,312,"Commerce, vente","Commerce, vente",2,Chambre Syndicale des Fleuristes d'Ile de France,2,CFA de l'École des fleuristes de Paris,3,12,1,2,0750738V,Local du CFA,CFA de l'Ecole des Fleuristes de Paris,3 rue Hassard,,,75119,75019,PARIS,3,24,,F,Féminin,E,Externe,1,France,34,Professeur et assimilé,A,Contrat d'apprentissage,111,EMPLOI (Y COMPRIS CES),111,EMPLOI (Y COMPRIS CES),91,91433,91150,MORIGNY-CHAMPIGNY,4776Z,91.0,91021.0,993,cfba2e1b-48b2-4a64-a653-e316877a269e,bf856c2a-1a53-46bc-adf1-36ef2867503c,d9fc14d7-12e2-414b-a048-85dfa11189ad,5c2b5e70-ca7a-4c7d-8441-3f0c4761d4d0,7473cec6-adac-47b0-9103-f01422608228,2e905e84-5f99-417f-a09c-407128c73782
9/10/2024,50321231,Soigneur d'équidés (CAPA),5,CAPA,212,"Productions animales, élevage specialisé, aquaculture, soins aux animaux (y compris vétérinaire)","Agriculture, espaces verts, élevage et soins des animaux",62,EPLEA - Lycée Agricole et Horticole de St Germain en Laye - Chambourcy,85,CFA des Métiers de l'Horticulture et du Cheval,12,24,2,799,0783558U,Annexe du CFA,CFA Métiers de l'Horticulture et Cheval de Maisons-Laffitte,10 avenue Desaix,,,78358,78600,MAISONS-LAFFITTE,12,16,,F,Féminin,I,Interne,1,France,61,Ouvrier qualifié,A,Contrat d'apprentissage,23,3EME GENERALE (en collège),73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),78,78686,78220,VIROFLAY,7990Z,75.0,75116.0,0781067L,aeb01e0c-832f-4a65-a42e-2f858847708e,2cd851aa-9c49-43d1-8143-1a260119e3ea,32dbee8e-fb49-45bb-957e-363a4a9ba5da,f8cbaada-b5d9-462e-a309-6cad86772a04,3201bf4d-4371-4483-98fd-ae4defcf97ce,f19809b3-0514-4f63-ab74-1d48b6959cd4
9/10/2024,50023437,Ebéniste (CAP),5,CAP,234,Travail du bois et de l'ameublement,Travail du bois et de l'ameublement,91,Chambre d'apprentissage des industries de l'ameublement,129,Ecole d'ameublement de PARIS,1,36,2,228,0751452W,Local du CFA,CFA Ecole d'ameublement de PARIS,200 bis boulevard Voltaire,,,75111,75011,PARIS,1,19,O,M,Masculin,E,Externe,2,Communauté Européenne,54,Employé administratif d'entreprise,A,Contrat d'apprentissage,77,3EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),75,75115,75015,PARIS,3109B,93.0,93048.0,0751452W,758ba156-be49-4eae-a493-16a3f320c432,b9cc695d-5211-4d65-923b-487aff193c29,d8e99dd3-e9d6-4fc7-b871-670aff6a3141,a79f553a-9308-412e-9d8f-c03e358e7c4b,cacdb969-9925-4051-a61b-066eec90da2b,5078e713-4cf5-475c-b606-c89710880a06
9/10/2024,50023437,Ebéniste (CAP),5,CAP,234,Travail du bois et de l'ameublement,Travail du bois et de l'ameublement,91,Chambre d'apprentissage des industries de l'ameublement,129,Ecole d'ameublement de PARIS,1,36,3,228,0751452W,Local du CFA,CFA Ecole d'ameublement de PARIS,200 bis boulevard Voltaire,,,75111,75011,PARIS,1,22,O,F,Féminin,E,Externe,2,Communauté Européenne,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),75,2EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),78,78586,78500,SARTROUVILLE,3109B,94.0,94081.0,0751452W,89839916-6665-4eb0-b8ef-bdf46c0b6f97,9973386d-64df-46d4-8ce0-0ffea1169b26,73af27f6-488b-4512-9979-199d4e80963d,5046720a-e9c5-48db-af12-cae5f0ec2299,32bcf038-1c34-4ac3-a4ac-8ac1d6fae3d0,3482f9f0-7b97-4c85-bf17-08dde18d8da1
9/10/2024,25031211,Commerce spé management et marketing des réseaux de distribution en produits alimentaires (LP Univ Brest),2,LICENCE PRO,312,"Commerce, vente","Commerce, vente",99,Association de Formation Interprofessionnelle de Poissy et Environs,138,CFA Vente et Commerce - AFIPE,20,12,1,275,0782092A,Local du CFA,CFA Vente et Commerce,7 bis enclos de l'Abbaye,,,78498,78300,POISSY,20,22,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,95,2EME ANNEE BTS (STATUT APPRENTISSAGE),95,2EME ANNEE BTS (STATUT APPRENTISSAGE),78,78440,78130,LES MUREAUX,4711F,78.0,78440.0,75,25c1af71-ac55-4028-a96f-b1a88d588469,9249ea3c-18b8-4469-b560-641c5f7df60a,68cd0692-9865-4f56-9e65-dd5973c898c8,5295b2f9-a118-44c7-ae61-19db577ffda0,cb8ca000-6997-4788-a0c8-9e2935751b94,c3b4c286-048f-410c-9536-47fbee8b370f
9/10/2024,50022131,Cuisine (CAP),5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",131,Chambre de Métiers et de l'Artisanat du Val d'Oise,123,CFA de la Chambre de Métiers et Artisanat du Val d'Oise,6,24,1,736,0952108A,Annexe du CFA,CFA CMA 95 - IMA Cergy,1 avenue du Parc,,,95127,95800,CERGY-PONTOISE,6,16,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),23,3EME GENERALE (en collège),95,95306,95220,HERBLAY,5610A,78.0,78172.0,993,498abb31-cab7-4657-979a-d3947a661ee1,cdec787d-4b08-4511-b739-92bf8e1918ac,c09606f2-c026-4d3f-8c16-ce6275ab01c6,ad0d3779-5841-4da4-8884-79eb48399afd,836111d1-1c41-4bbb-86d0-2a570fb0583e,67ff9b7d-f10d-448f-bcda-75c1a30891e7
9/10/2024,50022136,Pâtissier (CAP),5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",205,Association Faculte des Metiers de l'Essonne,361,CFA de la Faculté des Métiers de l'Essonne,103,24,2,2020,0912267V,Local du CFA,CFA FDME - Site d'EVRY,3 Chemin de la Grange Feu Louis,,,91228,91000,EVRY,103,17,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,25,3EME D'INSERTION,73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),91,91114,91800,BRUNOY,1071C,91.0,91114.0,0910846A,70a68c5c-57b5-4476-9793-f8806441c7ff,1736b5e0-a931-4df1-b1d8-974c5dced282,9941e147-495a-4071-bdc9-d39edd103df9,f28bb2bc-cf50-4e06-ba66-07c82e2a2078,a812cb5b-2cf0-4683-bdd0-4bc1f18d36b4,18399f45-1335-444f-b86b-6c0f0fd76d7e
9/10/2024,40025506,Electrotechnique énergie équipements communicants (BAC PRO),4,BAC PRO,255,"Electricité, électronique (non compris automatismes, productique)","Électricité, électronique",206,Formation Continue et Insertion Professionnelle - GIP,339,CFA de l'Académie de Créteil,31,24,2,2038,0940823J,UFA (L6232-8),Foyer des PTT - UFA,36 avenue du Président Wilson,,,94016,94230,CACHAN,31,22,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),89,1ERE ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE),75,75113,75013,PARIS,4321A,92.0,92004.0,0940823J,4e21d8b0-2396-4bff-a21d-e985febb5032,0fdd6575-ac71-4622-9829-11263af5906c,6ada876d-c096-4bc9-8217-7abd9a8f34d7,c4932988-a228-42da-a20e-4757509cc215,55876632-6ea9-4dae-bdbd-2e17c1cc2008,6d218901-7733-4fc3-b8b0-af607cd0c45c
9/10/2024,50031218,Fleuriste (CAP),5,CAP,312,"Commerce, vente","Commerce, vente",2,Chambre Syndicale des Fleuristes d'Ile de France,2,CFA de l'École des fleuristes de Paris,3,12,1,2,0750738V,Local du CFA,CFA de l'Ecole des Fleuristes de Paris,3 rue Hassard,,,75119,75019,PARIS,3,17,,F,Féminin,E,Externe,1,France,21,Artisan,A,Contrat d'apprentissage,47,SECONDE GENERALE OU TECHNOLOGIQUE (en lycée),47,SECONDE GENERALE OU TECHNOLOGIQUE (en lycée),91,91223,91150,ETAMPES,4776Z,91.0,91223.0,45,b99d9039-fbe0-49ca-8e8f-565457dcac9b,14715c5a-20a4-4f90-83ed-d4f8e2494102,66c5df30-d86b-48e2-b49e-27e3bc910911,135320b6-0818-4465-b0a4-fe8a820b34b0,e20349e9-7e11-47a3-bb1f-bcd381d8fa1f,58c64671-4962-496f-8ed9-5f95f600983b
9/10/2024,25031501,Gestion des ressources humaines spé gestion des ressources humaines (LP),2,LICENCE PRO,315,"Ressources humaines, gestion du personnel, gestion de l'emploi",Gestion des ressources humaines,81,Association des Comptables Enseignement,116,CFA pour l'expertise-comptable - ACE,25,12,1,209,0754674Y,Local du CFA,CFA Expertise Comptable,58 rue du Professeur Gosset,,,75118,75018,PARIS,25,26,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,95,2EME ANNEE BTS (STATUT APPRENTISSAGE),95,2EME ANNEE BTS (STATUT APPRENTISSAGE),76,76374,76117,INCHEVILLE,2630Z,76.0,76255.0,76,786f52c4-ee68-4eb1-9e1c-94d4a5fecfaf,a701bce2-999e-4ee9-8c4c-a6898bef747e,6253d94a-ad89-4976-a9ab-1eef1c6eda55,efec4daf-ac73-4ddb-aecc-fd1b2863aacb,19afe881-7519-41c5-b174-33c092bd48a6,ad1fb487-54e0-4859-9387-945ded6a17fd
9/10/2024,45033605,Coiffure option : styliste visagiste (BP),4,BP,336,"Coiffure, esthétique, et autres spécialités des services aux personnes","Coiffure, esthétique",60,Institut de Formation et de Perfectionnement aux Métiers,83,CFA de l'Institut de Formation et de Perfectionnement aux Métiers,10,24,2,133,0922275Y,Local du CFA,CFA IFPM,4 boulevard du Levant,,,92050,92000,NANTERRE,10,21,O,F,Féminin,E,Externe,3,Autre,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,85,1ERE ANNEE BP OU BM (STATUT APPRENTISSAGE),60,60626,60590,TALMONTIERS,9602A,92.0,92062.0,0922275Y,70ed45d6-f70b-4302-a73d-20cb6aa98f2d,287992ec-545d-4f62-9322-cef86720f7a1,e27946bc-4e71-4480-a958-26fa1ad9bfeb,595dbf98-8eca-4d01-8013-f0734de17b8b,614175bb-53c4-4e79-8707-ae4fc9af9cca,f91e20ce-43f8-40a7-acef-215792171dea
9/10/2024,32020006,Conception de produits industriel (BTS),3,BTS,200,"Technol. industrielles fondamentales (génie industriel, et procédés de transformation, spécia. à dominante fonctionnelle",Technologies et management de la production,84,Lycée Technique Public Dorian,119,CFA Public Dorian,4,24,1,2195,0752314H,Local du CFA,CFA Public Dorian - Philippe-Auguste,74 avenue Philippe-Auguste,,,75120,75014,PARIS,4,19,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,53,TERMINALE TECHNOLOGIQUE (en lycée),53,TERMINALE TECHNOLOGIQUE (en lycée),94,94069,94410,SAINT-MAURICE,2120Z,2.0,2001.0,45,2f4c89fa-4e1b-4133-b893-2d7dc69dd0ea,b117a7bf-1d7c-4819-a693-4eeb31a67b58,2fa6b354-a03c-4936-8758-348143f54326,1a8ab2e2-d785-455e-aec6-59c1bd68c8b4,4a40ee51-cae3-4174-ae1b-f80df26e45aa,23d393bf-5544-4740-b08f-d6ac87f25d01
9/10/2024,32020006,Conception de produits industriel (BTS),3,BTS,200,"Technol. industrielles fondamentales (génie industriel, et procédés de transformation, spécia. à dominante fonctionnelle",Technologies et management de la production,84,Lycée Technique Public Dorian,119,CFA Public Dorian,4,24,1,2195,0752314H,Local du CFA,CFA Public Dorian - Philippe-Auguste,74 avenue Philippe-Auguste,,,75120,75014,PARIS,4,22,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),91,91115,91680,BRUYERES-LE-CHATEL,7219Z,91.0,91021.0,91,230b30f6-37bd-409a-b22f-33dd2e4b0b88,5b6b43f1-9e54-44af-87d7-728383e0c582,4f9eeaed-1505-40f5-bddf-8ff76de0adc5,0b306433-4ea9-4cda-b213-3b76c573b2d3,6a6d6344-eba0-49d5-ab20-c5fd5e639878,393d21d8-dc3e-4021-8398-4a4a6f643301
9/10/2024,25031501,Gestion des ressources humaines spé gestion des ressources humaines (LP),2,LICENCE PRO,315,"Ressources humaines, gestion du personnel, gestion de l'emploi",Gestion des ressources humaines,81,Association des Comptables Enseignement,116,CFA pour l'expertise-comptable - ACE,25,12,1,209,0754674Y,Local du CFA,CFA Expertise Comptable,58 rue du Professeur Gosset,,,75118,75018,PARIS,25,23,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,95,2EME ANNEE BTS (STATUT APPRENTISSAGE),95,2EME ANNEE BTS (STATUT APPRENTISSAGE),91,91345,91160,LONGJUMEAU,4910Z,75.0,75112.0,75,bac901dd-3711-49d5-8c4a-06576507b2b1,a5f0e16b-2c9c-4ed8-aa54-ead54270febe,be894bbe-ec02-410d-aa91-9d34baa8f468,14fc1148-2374-4aa6-9a1f-dd34911ef06e,125797c4-ad3d-48d2-9294-7b349e7bd1ab,e523b0d1-de30-4a92-a38a-cbf24f4be00f
9/10/2024,50023437,Ebéniste (CAP),5,CAP,234,Travail du bois et de l'ameublement,Travail du bois et de l'ameublement,91,Chambre d'apprentissage des industries de l'ameublement,129,Ecole d'ameublement de PARIS,1,36,3,228,0751452W,Local du CFA,CFA Ecole d'ameublement de PARIS,200 bis boulevard Voltaire,,,75111,75011,PARIS,1,17,O,M,Masculin,E,Externe,2,Communauté Européenne,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),75,2EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),93,93051,93160,NOISY-LE-GRAND,3109B,75.0,75115.0,0751452W,ad663727-6f1c-4734-8c91-2781663f84e4,973a52c9-04b0-4274-ba53-9b5ace7ca7a4,30532fa7-dd0d-4260-a3de-8038fc9a6d46,337a77d9-7bca-48f8-8b20-00c452193093,1ea3a1ad-4c95-460e-ab9a-41908851e302,aace50bc-fc44-4535-91e2-fc6a98f9022c
9/10/2024,45032202,Libraire (BP),4,BP,322,Techniques de l'imprimerie et de l'édition,"Imprimerie, édition, librairie",40,INFL - Institut National pour la Formation de la Librairie,42,CFA de la librairie et de la papeterie de détail,3,24,1,2021,0932330C,Local du CFA,CFA de la Librairie,Tour Orion,12-16 rue de Vincennes,,93048,93100,MONTREUIL,3,19,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,67,1ER CYCLE UNIVERSITAIRE (DEUG...),67,1ER CYCLE UNIVERSITAIRE (DEUG...),91,91200,91410,DOURDAN,4761Z,91.0,91549.0,75,5605fc4d-b440-4b5e-843a-87a85f7df9c5,205a3cce-f3dc-4504-9d5b-5e7e6cf671b8,0fb9919f-5110-49f7-b0ba-047118c2e6f6,5334cef1-554e-446d-bef9-cee4ad6be577,d79a45fa-d2f1-4c5c-b446-525edf776dec,7d74c0a7-4f77-4d76-b61d-27baed69a225
