annee_scolaire,diplome,libelle_diplome,code_niveau,type_diplome,code_groupe_specialite,libelle_specialite,libelle_specialite_com,id_og,libelle_og,id_etab,nom_complet_cfa,numero_section,duree_formation_mois,annee_formation,id_siteformation,code_uai_site,libelle_lien_cfa,nom_site_formation,adresse1_site,adresse2_site,adresse3_site,code_commune_site_insee,code_postal_site,libelle_ville_site,num_section,age_jeune_decembre,handicap_oui_non_vide,code_sexe,sexe,code_qualite,libelle_qualite,code_nationalite,libelle_nationalite,code_pcs,libelle_pcs_parent,code_statut_jeune,libelle_statut_jeune,code_origine_prec_cfa,libelle_origine_prec_cfa,code_origine_annee_prec,libelle_origine_annee_prec,code_depart_jeune_insee,code_commune_jeune_insee,code_postal_jeune,libelle_ville_jeune,code_naf_entreprise,depart_entreprise,code_insee_entreprise,code_uai_etab_annee_prec
9/10/2024,35031201,Techniques de commercialisation (DUT),3,DUT,312,"Commerce, vente","Commerce, vente",118,Association pour le Développement de la Formation Supérieure par Alternance,157,CFA Descartes de Marne la Vallée,98,24,2,1057,0772468P,Local du CFA,CFA Descartes de Marne la Vallée,4 - 6 allée Kepler -,Parc de la Haute Maison,,77083,77420,CHAMPS-SUR-MARNE,98,19,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),97,1ERE ANNEE DUT (STATUT APPRENTISSAGE),94,94052,94130,NOGENT-SUR-MARNE,6419Z,92,92062,0772468P
9/10/2024,50033409,Restaurant (CAP),5,CAP,334,"Accueil, hôtellerie, tourisme","Accueil, hôtellerie, tourisme",131,Chambre de Métiers et de l'Artisanat du Val d'Oise,123,CFA de la Chambre de Métiers et Artisanat du Val d'Oise,7,24,2,736,0952108A,Annexe du CFA,CFA CMA 95 - IMA Cergy,1 avenue du Parc,,,95127,95800,CERGY-PONTOISE,7,18,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,11,CPA CLIPA DE COLLEGE OU DE LP  (en collège),73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),95,95078,95650,BOISSY-L'AILLERIE,5610A,95,95000,0952108A
9/10/2024,40025007,Maintenance des équipements industriels (BAC PRO),4,BAC PRO,250,Spécialités pluri-technologiques mécanique-électricité (y compris maintenance mécanique-électricité),Mécanique et électricité : conception et maintenance,205,Association Faculte des Metiers de l'Essonne,361,CFA de la Faculté des Métiers de l'Essonne,44,24,2,1482,0911826R,Local du CFA,CFA FDME- Site de BONDOUFLE,3 rue de Villeroy,,,91086,91070,BONDOUFLE,44,19,,M,Masculin,E,Externe,1,France,38,Ingénieur - cadre technicien d'entreprise,A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),89,1ERE ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE),91,91182,91080,COURCOURONNES,4321A,91,91086,0911826R
9/10/2024,50022132,Boulanger (CAP),5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",205,Association Faculte des Metiers de l'Essonne,361,CFA de la Faculté des Métiers de l'Essonne,5,24,1,2020,0912267V,Local du CFA,CFA FDME - Site d'EVRY,3 Chemin de la Grange Feu Louis,,,91228,91000,EVRY,5,16,,M,Masculin,E,Externe,1,France,47,Technicien,A,Contrat d'apprentissage,15,4EME GENERALE (en collège),13,CPA OU CLIPA DE CFA,91,91648,91810,VERT-LE-GRAND,1071C,91,91648,0910846A
9/10/2024,50022332,Doreur à la feuille ornemaniste (CAP),5,CAP,223,"Métallurgie (y compris sidérurgie, fonderie, non ferreux ...)",Métallurgie et métaux précieux,91,Chambre d'apprentissage des industries de l'ameublement,129,Ecole d'ameublement de PARIS,7,36,2,228,0751452W,Local du CFA,CFA Ecole d'ameublement de PARIS,200 bis boulevard Voltaire,,,75111,75011,PARIS,7,23,O,F,Féminin,E,Externe,2,Communauté Européenne,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),75,75106,75006,PARIS,3109B,75,75106,0751452W
9/10/2024,50022131,Cuisine (CAP),5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",64,College Public Francois Rabelais,95,CFA François Rabelais,6,24,1,149,0941610P,Local du CFA,CFA Collège Francois-Rabelais,6 rue Pierre et Marie Curie,,,94081,94400,VITRY-SUR-SEINE,6,15,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,999,INCONNUE,999,INCONNUE,94,94041,94200,IVRY-SUR-SEINE,5610A,75,75112,94
9/10/2024,50031215,Employé de vente spécialisé option A : produits alimentaires (CAP),5,CAP,312,"Commerce, vente","Commerce, vente",99,Association de Formation Interprofessionnelle de Poissy et Environs,138,CFA Vente et Commerce - AFIPE,11,24,1,275,0782092A,Local du CFA,CFA Vente et Commerce,7 bis enclos de l'Abbaye,,,78498,78300,POISSY,11,17,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),78,78586,78500,SARTROUVILLE,4721Z,78,78358,993
9/10/2024,40031104,Logistique (BAC PRO),4,BAC PRO,311,"Transport, manutention, magasinage","Transport, logistique",106,Association pour la Promotion Sociale et la Formation Professionnelle dans les Transports et Activités Auxiliaires,145,CFA PROMOTRANS Île-de-France,6,24,2,287,0951684P,Local du CFA,CFA PROMOTRANS,La Patte d'Oie,RN 17,,95277,95500,GONESSE,6,20,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,111,EMPLOI (Y COMPRIS CES),89,1ERE ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE),95,95277,95500,GONESSE,0240Z,95,95277,0951684P
9/10/2024,45033605,Coiffure option : styliste visagiste (BP),4,BP,336,"Coiffure, esthétique, et autres spécialités des services aux personnes","Coiffure, esthétique",131,Chambre de Métiers et de l'Artisanat du Val d'Oise,123,CFA de la Chambre de Métiers et Artisanat du Val d'Oise,33,24,2,221,0951963T,Local du CFA,CFA CMA 95 - IMA Eaubonne,18 rue des Bouquinvilles,,,95203,95600,EAUBONNE,33,20,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,47,SECONDE GENERALE OU TECHNOLOGIQUE (en lycée),85,1ERE ANNEE BP OU BM (STATUT APPRENTISSAGE),95,95500,95300,PONTOISE,9602A,95,95000,0951963T
9/10/2024,50033105,Prothésiste dentaire (CAP),5,CAP,331,Santé,"Santé, sanitaire et social",138,Chambre de Métiers et de l'Artisanat des Yvelines,126,CFA de la Chambre de Métiers et de l'Artisanat des Yvelines,17,36,3,223,0780424M,Local du CFA,CFA de la CMA du 78,17 avenue du Général Mangin,,,78646,78000,VERSAILLES,17,18,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),75,2EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),92,92002,92160,ANTONY,3250A,75,75114,0780424M
9/10/2024,50022136,Pâtissier (CAP),5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",205,Association Faculte des Metiers de l'Essonne,361,CFA de la Faculté des Métiers de l'Essonne,104,12,1,2020,0912267V,Local du CFA,CFA FDME - Site d'EVRY,3 Chemin de la Grange Feu Louis,,,91228,91000,EVRY,104,19,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,49,1ERE GENERALE OU TECHNOLOGIQUE (en lycée),75,2EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),91,91174,91100,CORBEIL-ESSONNE,5621Z,91,91174,0910846A
9/10/2024,40025506,Electrotechnique énergie équipements communicants (BAC PRO),4,BAC PRO,255,"Electricité, électronique (non compris automatismes, productique)","Électricité, électronique",205,Association Faculte des Metiers de l'Essonne,361,CFA de la Faculté des Métiers de l'Essonne,108,36,1,2020,0912267V,Local du CFA,CFA FDME - Site d'EVRY,3 Chemin de la Grange Feu Louis,,,91228,91000,EVRY,108,19,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),91,91617,91250,TIGERY,4321A,91,91174,91
9/10/2024,32031406,Comptabilité et gestion des organisations (BTS),3,BTS,314,"Comptabilité, gestion","Comptabilité, gestion",81,Association des Comptables Enseignement,116,CFA pour l'expertise-comptable - ACE,3,24,1,209,0754674Y,Local du CFA,CFA Expertise Comptable,58 rue du Professeur Gosset,,,75118,75018,PARIS,3,21,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),93,93053,93130,NOISY-LE-SEC,4531Z,93,93070,93
9/10/2024,56033103,Auxiliaire de puériculture (DIPLOME ETAT Niveau V),5,DIV-5,331,Santé,"Santé, sanitaire et social",215,Institut National de Formation et d'Application (INFA),365,CFA de l'Institut National de Formation et d'Application,2,19,2,1554,0942217Z,Local du CFA,CFA  INFA,5 - 9 rue Anquetil,,,94052,94130,NOGENT-SUR-MARNE,2,21,N,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,113,CHOMAGE,73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),94,94067,94160,SAINT-MANDE,8411Z,94,94067,94
9/10/2024,32031209,Management des unités commerciales (BTS),3,BTS,312,"Commerce, vente","Commerce, vente",63,Chambre de Commerce et d'Industrie de Paris,368,CFA CCIP - NOVANCIA,19,24,2,1616,0755344B,Annexe du CFA,Site de Formation - NEGOCIA,8 avenue de la Porte de Champerret,,,75101,75017,PARIS,19,20,N,M,Masculin,D,Demi-pensionnaire,1,France,76,Retraite employé et ouvrier,A,Contrat d'apprentissage,53,TERMINALE TECHNOLOGIQUE (en lycée),93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),92,92025,92700,COLOMBES,4540Z,92,92012,75
9/10/2024,35031201,Techniques de commercialisation (DUT),3,DUT,312,"Commerce, vente","Commerce, vente",118,Association pour le Développement de la Formation Supérieure par Alternance,157,CFA Descartes de Marne la Vallée,97,24,1,1057,0772468P,Local du CFA,CFA Descartes de Marne la Vallée,4 - 6 allée Kepler -,Parc de la Haute Maison,,77083,77420,CHAMPS-SUR-MARNE,97,18,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),51,TERMINALE GENERALE (en lycée),77,77132,77450,COUPVRAY,6110Z,75,75117,77
9/10/2024,17025112,"Ingénieur diplôme de l'école nationale supérieure du pétrole et des moteurs, spécialité moteurs à combustion interne (ENSPMR)",1,ING,251,"Mécanique générale et de précision, usinage","Mécanique générale et de précision, usinage",85,Association pour la Formation dans l'Industrie - AFI,120,CFA Energie - Motorisations,6,16,1,216,0922387V,Convention L6231-3,Ecole Nationale Supérieure du Pétrole et des Moteurs,228-232 avenue Napoléon Bonaparte,,,92063,92852,RUEIL-MALMAISON,6,23,,M,Masculin,D,Demi-pensionnaire,1,France,47,Technicien,A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,69,AUTRE SCOLARITE SUPERIEURE,57,57716,57640,VIGY,7112B,92,92063,57
9/10/2024,32031210,Négociation et relation client (BTS),3,BTS,312,"Commerce, vente","Commerce, vente",205,Association Faculte des Metiers de l'Essonne,361,CFA de la Faculté des Métiers de l'Essonne,78,24,1,2020,0912267V,Local du CFA,CFA FDME - Site d'EVRY,3 Chemin de la Grange Feu Louis,,,91228,91000,EVRY,78,22,,F,Féminin,D,Demi-pensionnaire,1,France,21,Artisan,A,Contrat d'apprentissage,67,1ER CYCLE UNIVERSITAIRE (DEUG...),67,1ER CYCLE UNIVERSITAIRE (DEUG...),91,91657,91270,VIGNEUX-SUR-SEINE,1812Z,91,91105,92
9/10/2024,40031104,Logistique (BAC PRO),4,BAC PRO,311,"Transport, manutention, magasinage","Transport, logistique",122,I.F.T.I.M. Collectivités,161,CFA des métiers de la logistique-IFTIM,5,24,2,332,0941728T,Local du CFA,CFA des Métiers de la Logistique,11 place d'Aquitaine,,,94065,94150,RUNGIS,5,18,,M,Masculin,E,Externe,1,France,61,Ouvrier qualifié,A,Contrat d'apprentissage,39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),89,1ERE ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE),91,91457,91290,LA NORVILLE,4673B,91,91103,0941728T
9/10/2024,13532501,"Sciences humaines et sociales : information et communication spé patrimoine immatériel et information scientifique, technique et économique (Master Marne La Vallée)",1,MASTER PRO,325,"Documentation, bibliothèques, administration des données","Informatique, réseaux",101,Association pour la Formation des Informaticiens par l'Apprentissage,140,CFA AFIA,64,12,1,2025,0753364Z,Convention L6231-3,Université Paris I - Panthéon Sorbonne,21 rue Broca,,,75105,75005,PARIS,64,30,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,65,2EME ANNEE IUT,107,APPRENTISSAGE BAC+4 (STATUT APPRENTISSAGE),93,93066,93200,SAINT-DENIS,8411Z,75,75112,0751717J
9/10/2024,40031202,Commerce (BAC PRO),4,BAC PRO,312,"Commerce, vente","Commerce, vente",102,Centre Interprofessionnel de Formation des Commerces de l'Alimentation,141,CFA des Commerces de l'Alimentation - CIFCA,3,24,1,281,0752068R,Local du CFA,CFA des Commerces de l'Alimentation,14 rue des Fillettes,,,75118,75018,PARIS,3,21,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,117,AUTRE,93,93059,93380,PIERREFITTE-SUR-SEINE,4711E,94,94003,93
9/10/2024,45033607,Esthétique cosmétique parfumerie (BP),4,BP,336,"Coiffure, esthétique, et autres spécialités des services aux personnes","Coiffure, esthétique",60,Institut de Formation et de Perfectionnement aux Métiers,83,CFA de l'Institut de Formation et de Perfectionnement aux Métiers,6,24,2,133,0922275Y,Local du CFA,CFA IFPM,4 boulevard du Levant,,,92050,92000,NANTERRE,6,20,O,F,Féminin,E,Externe,3,Autre,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,85,1ERE ANNEE BP OU BM (STATUT APPRENTISSAGE),78,78311,78800,HOUILLES,9602B,92,92073,0922275Y
9/10/2024,45033607,Esthétique cosmétique parfumerie (BP),4,BP,336,"Coiffure, esthétique, et autres spécialités des services aux personnes","Coiffure, esthétique",60,Institut de Formation et de Perfectionnement aux Métiers,83,CFA de l'Institut de Formation et de Perfectionnement aux Métiers,6,24,2,133,0922275Y,Local du CFA,CFA IFPM,4 boulevard du Levant,,,92050,92000,NANTERRE,6,23,O,F,Féminin,D,Demi-pensionnaire,3,Autre,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,85,1ERE ANNEE BP OU BM (STATUT APPRENTISSAGE),91,91411,91470,LES MOLIERES,9602B,91,91665,0922275Y
9/10/2024,26031403,Comptabilité et gestion ( DCG),2,DIV-2,314,"Comptabilité, gestion","Comptabilité, gestion",81,Association des Comptables Enseignement,116,CFA pour l'expertise-comptable - ACE,23,36,2,209,0754674Y,Local du CFA,CFA Expertise Comptable,58 rue du Professeur Gosset,,,75118,75018,PARIS,23,23,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),109,CONTRAT DE PROFESSIONNALISATION,75,75120,75020,PARIS,5814Z,75,75110,0754674Y
9/10/2024,40025301,"Aéronautique option : mécanicien, systèmes-cellule (BAC PRO)",4,BAC PRO,253,Mécanique aéronautique et spatiale,Mécanique aéronautique et spatiale,66,Association pour la Formation aux Métiers de l'Aérien,98,CFA des Métiers de l'Aérien,3,24,1,174,0912127T,Convention L6231-3,CFA des Métiers de l'Aérien,56 rue de Vilgénis,,,91377,91300,MASSY,3,19,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,117,AUTRE,77,77455,77111,SOIGNOLLES-EN-BRIE,2899B,77,77296,993
9/10/2024,50031218,Fleuriste (CAP),5,CAP,312,"Commerce, vente","Commerce, vente",2,Chambre Syndicale des Fleuristes d'Ile de France,2,CFA de l'École des fleuristes de Paris,4,24,1,2,0750738V,Local du CFA,CFA de l'Ecole des Fleuristes de Paris,3 rue Hassard,,,75119,75019,PARIS,4,15,,F,Féminin,E,Externe,1,France,55,Employé de commerce,A,Contrat d'apprentissage,23,3EME GENERALE (en collège),23,3EME GENERALE (en collège),92,92036,92230,GENNEVILLIERS,4776Z,92,92024,92
9/10/2024,50022131,Cuisine (CAP),5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",98,Centre Européen de Formation par Alternance et d'Apprentissage de l'industrie hôtelière et du tourisme,137,CFA CEFAA,8,24,2,274,0932217E,Local du CFA,CFA CEFAA,Avenue Jean Fourgeaud,,,93078,93420,VILLEPINTE,8,16,,M,Masculin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,13,CPA OU CLIPA DE CFA,73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),77,77514,77270,VILLEPARISIS,5510Z,95,95527,93
9/10/2024,51031205,Vente - action marchande (BEP),5,BEP,312,"Commerce, vente","Commerce, vente",99,Association de Formation Interprofessionnelle de Poissy et Environs,138,CFA Vente et Commerce - AFIPE,4,12,1,275,0782092A,Local du CFA,CFA Vente et Commerce,7 bis enclos de l'Abbaye,,,78498,78300,POISSY,4,18,,M,Masculin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,7,SEGPA (6ème a la 3ème) et SES,75,2EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),78,78185,78790,COURGENT,4711F,78,78238,0782092A
9/10/2024,32032207,Communication et industries graphiques option : étude et réalisation de produits imprimes (BTS),3,BTS,322,Techniques de l'imprimerie et de l'édition,"Imprimerie, édition, librairie",63,Chambre de Commerce et d'Industrie de Paris,94,"CFA CCIP - Gobelins, l'école de l'image",23,24,2,702,0931908U,Annexe du CFA,Site Noisy,11 rue du Ballon,,,93051,93160,NOISY-LE-GRAND,23,22,,F,Féminin,D,Demi-pensionnaire,1,France,37,Cadre administratif et commercial d'entreprise,A,Contrat d'apprentissage,23,3EME GENERALE (en collège),93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),93,93051,93160,NOISY-LE-GRAND,1723Z,94,94081,0931908U
9/10/2024,32025301,Maintenance et exploitation des matériels aéronautiques (BTS),3,BTS,253,Mécanique aéronautique et spatiale,Mécanique aéronautique et spatiale,66,Association pour la Formation aux Métiers de l'Aérien,98,CFA des Métiers de l'Aérien,21,24,2,174,0912127T,Convention L6231-3,CFA des Métiers de l'Aérien,56 rue de Vilgénis,,,91377,91300,MASSY,21,29,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),77,77495,77240,VERT-SAINT-DENIS,2899B,77,77296,0912127T
9/10/2024,32032408,Assistant de manager (BTS),3,BTS,324,"Secrétariat, bureautique","Secrétariat, bureautique",205,Association Faculte des Metiers de l'Essonne,361,CFA de la Faculté des Métiers de l'Essonne,101,24,2,2020,0912267V,Local du CFA,CFA FDME - Site d'EVRY,3 Chemin de la Grange Feu Louis,,,91228,91000,EVRY,101,21,,F,Féminin,E,Externe,1,France,37,Cadre administratif et commercial d'entreprise,A,Contrat d'apprentissage,45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),91,91573,91280,SAINT-PIERRE-DU-PERRAY,3030Z,91,91228,0910846A
9/10/2024,40023203,Technicien du bâtiment : organisation et réalisation du gros oeuvre (BAC PRO),4,BAC PRO,232,Bâtiment : construction et couverture,Bâtiment : construction et couverture,130,Organisme Gestionnaire du Centre Gustave Eiffel,174,CFA Gustave-Eiffel,31,24,1,529,0912140G,Local du CFA,Centre Gustave Eiffel,30 route de Longjumeau,,,91161,91380,CHILLY-MAZARIN,31,20,,M,Masculin,E,Externe,3,Autre,52,Employé civil - agent service fonction publique,X,Contrat en cours d'enregistrement par la DDTE (ou autres services d'enregistrement),81,2EME ANNEE BEP (STATUT APPRENTISSAGE),73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),91,91315,91760,ITTEVILLE,4120B,91,91377,0912140G
9/10/2024,50321403,Travaux paysagers (CAPA),5,CAPA,214,"Aménagement paysager (parcs, jardins, espaces verts, terrains de sport)","Agriculture, espaces verts, élevage et soins des animaux",62,EPLEA - Lycée Agricole et Horticole de St Germain en Laye - Chambourcy,85,CFA des Métiers de l'Horticulture et du Cheval,5,24,2,799,0783558U,Annexe du CFA,CFA Métiers de l'Horticulture et Cheval de Maisons-Laffitte,10 avenue Desaix,,,78358,78600,MAISONS-LAFFITTE,5,17,,M,Masculin,D,Demi-pensionnaire,1,France,21,Artisan,A,Contrat d'apprentissage,7,SEGPA (6ème a la 3ème) et SES,73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),78,78358,78600,MAISONS-LAFFITTE,8411Z,78,78396,0781067L
9/10/2024,45033606,Coiffure option : coloriste permanentiste (BP),4,BP,336,"Coiffure, esthétique, et autres spécialités des services aux personnes","Coiffure, esthétique",60,Institut de Formation et de Perfectionnement aux Métiers,83,CFA de l'Institut de Formation et de Perfectionnement aux Métiers,11,24,1,133,0922275Y,Local du CFA,CFA IFPM,4 boulevard du Levant,,,92050,92000,NANTERRE,11,21,O,F,Féminin,E,Externe,3,Autre,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,85,1ERE ANNEE BP OU BM (STATUT APPRENTISSAGE),85,1ERE ANNEE BP OU BM (STATUT APPRENTISSAGE),92,92050,92000,NANTERRE,9602A,92,92050,993
